user_id,nativeLang,task3v4
205451,Russian,0.5
205452,Spanish,0.65
205461,Spanish,1
205462,Spanish,0.65
205465,Spanish,0.45
205468,Spanish,0.35
20547,English,0.4
205470,Spanish,0.6
205475,Spanish,0.4
205481,English,0.5
205489,Spanish,0.6
205490,Catalan,1
205492,Spanish,0.7
205493,Spanish,0.55
205494,Spanish,0.35
205496,Spanish,0.65
2055,Spanish,0.8
20551,English,0.7
205519,Spanish,0.45
205520,Spanish,0.45
205526,Spanish,0.55
205527,Spanish,0.9
205528,Spanish,0.6
20553,English,1
205531,Spanish,0.55
205532,Spanish,1
205533,Spanish,1
205534,Spanish,0.7
205535,Spanish,0.95
205540,English,0.55
205544,Spanish,0.65
205549,Other,0.75
205550,Spanish,0.5
205551,Spanish,0.55
205552,Spanish,0.3
205553,English,0.9
205557,English,0.35
205559,Spanish,0.55
205560,Spanish,0.8
205561,Spanish,0.55
205564,Spanish,0.45
205566,Spanish,0.9
205567,Spanish,0.55
205574,English,1
205577,Spanish,0.85
205579,Catalan,0.4
205585,Spanish,0.85
205588,Spanish,0.65
205589,Spanish,0.55
205590,Spanish,0.5
205591,Spanish,1
205594,Spanish,0.45
205598,English,1
2056,English,0.9
205600,Spanish,0.75
205607,Spanish,1
205613,Spanish,0.65
205614,Spanish,0.55
205618,Spanish,0.4
205622,Spanish,0.55
20563,English,0.6
205630,Spanish,0.9
205633,Polish,0.45
205636,English,0.5
205639,Spanish,0.55
205641,Spanish,0.65
205642,Spanish,0.6
205643,Spanish,0.7
205644,Spanish,0.55
205646,Swedish,0.65
20565,English,0.75
205650,Spanish,0.5
205654,Spanish,0.6
205656,Spanish,0.45
205659,Spanish,0.7
205665,English,0.95
205668,Spanish,0.65
205672,Spanish,0.65
205675,Spanish,0.65
205677,Spanish,0.65
20568,English,0.95
205684,Spanish,0.9
205688,Spanish,0.95
205690,Spanish,0.5
205691,Spanish,0.95
205694,Mixtec,0.45
205695,English,0.85
205697,Spanish,0.7
205699,Spanish,0.65
20570,English,0.55
205701,Spanish,0.5
205703,English,0.4
205704,Spanish,0.5
205706,Spanish,0.6
205708,Spanish,0.6
20571,English,0.6
205710,English,0.55
205711,Spanish,0.95
205712,Spanish,0.5
205715,Spanish,1
205717,Spanish,0.6
205718,English,1
205724,Spanish,0.55
205737,Spanish,0.95
20574,Finnish,0.5
205740,Spanish,0.9
205741,Spanish,1
205742,Spanish,0.55
205745,Spanish,0.45
205753,Spanish,0.65
205756,Spanish,0.45
205757,English,0.65
205759,English,0.6
205762,Other,0.9
205766,English,0.5
205767,Spanish,0.5
205771,Spanish,0.45
205778,Spanish,0.6
205783,Spanish,0.7
205784,English,1
205786,Spanish,0.9
205789,Spanish,0.5
20579,English,0.75
205792,English,0.3
205798,Spanish,0.95
2058,English,0.5
205806,Spanish,0.5
20581,English,0.45
205811,Spanish,0.6
205816,English,0.95
205819,Chinese/Mandarin,0.55
205831,Spanish,1
205833,English,0.75
205834,Spanish,0.65
205843,Spanish,0.6
205849,Basque,0.75
205852,Spanish,0.9
205853,Spanish,0.55
205854,Catalan,0.6
205858,Russian,0.4
205862,English,0.6
205863,English,1
205864,Spanish,0.8
205873,English,0.9
205876,English,0.65
205877,Spanish,0.55
205879,Spanish,0.55
205880,Spanish,0.55
205889,German,0.95
205893,Swedish,0.4
205895,Spanish,0.45
205897,Spanish,0.65
2059,Chinese/Cantonese/Yue,0.3
20590,Arabic,0.35
205906,Hungarian,0.7
205915,Spanish,0.6
205919,English,0.55
20592,English,0.6
205921,Spanish,0.7
205926,Spanish,0.55
205931,Spanish,0.95
205932,Spanish,0.45
205939,Russian,0.6
205940,Spanish,0.7
205949,Spanish,0.7
205951,Indonesian,0.35
205952,Spanish,0.6
205953,Spanish,1
205957,Spanish,0.75
205958,Spanish,1
205959,Spanish,0.75
205961,English,0.3
20597,English,0.45
205970,Latin,0.55
205973,Spanish,0.4
205978,Spanish,0.95
205979,Spanish,0.5
20598,English,0.5
205986,Spanish,0.5
205996,Spanish,0.35
206,English,1
206002,English,0.45
206004,Spanish,0.55
206005,Spanish,0.55
206008,English,0.7
206009,Catalan,1
206010,Spanish,0.75
206011,English,1
206019,Spanish,0.5
20602,English,0.7
206023,Other,0.6
206029,Spanish,0.55
206038,Spanish,0.6
206039,Spanish,0.3
20604,English,0.45
206040,English,0.65
206042,English,0.65
206047,Spanish,0.7
206049,German,1
206055,English,0.95
206057,English,0.7
206059,Spanish,0.7
206069,Spanish,0.9
206071,Spanish,1
206074,English,0.5
206077,English,0.45
206080,Spanish,1
206084,Spanish,0.6
206085,Spanish,0.95
206089,Spanish,0.45
206090,Spanish,0.85
206094,Spanish,0.3
206096,Spanish,0.9
206099,Spanish,0.65
20610,English,0.65
206103,Basque,0.35
206106,Spanish,0.65
206108,Spanish,0.45
206110,Spanish,0.3
206122,Spanish,0.7
206123,German,0.45
206124,Spanish,0.9
206128,Spanish,0.55
206132,Spanish,0.6
206135,Spanish,0.7
206141,English,0.9
206148,Spanish,0.7
206155,Indonesian,0.7
206158,Hebrew,1
206159,Spanish,0.4
206160,Spanish,0.65
206163,Spanish,0.25
206164,Spanish,0.6
206168,Spanish,0.7
20617,English,0.45
206177,Spanish,0.5
20618,English,0.6
206181,Spanish,0.9
206182,Hungarian,0.65
206183,Spanish,0.45
206184,English,0.55
206187,Spanish,0.55
206190,Spanish,0.85
206193,Spanish,1
206195,Spanish,0.7
206200,Spanish,0.75
206201,Spanish,0.55
206203,English,1
206204,English,0.95
206209,Spanish,0.9
20621,English,0.5
206215,Spanish,0.45
206227,Spanish,0.55
206229,Spanish,0.55
206234,English,1
206236,English,0.6
206237,Spanish,0.5
20624,English,0.9
206240,Spanish,0.4
206241,Spanish,1
206243,German,0.6
206244,German,0.75
206245,English,1
206248,Spanish,0.7
206255,Spanish,0.85
206260,Spanish,0.8
206262,Portuguese,0.45
206265,English,0.9
206266,Spanish,0.65
206271,Spanish,0.5
206273,English,0.65
206275,Spanish,0.6
206276,Spanish,0.45
20628,English,0.6
206282,Spanish,0.55
206283,Spanish,0.3
206289,Xhosa,0.8
206291,Portuguese,0.55
206292,Spanish,0.95
206299,Spanish,0.65
206300,Spanish,0.5
206303,Spanish,0.55
206306,English,0.45
206307,Spanish,0.8
206308,Spanish,0.55
206309,French,0.6
206317,Spanish,0.5
206318,Mapudungun,0.4
206321,Spanish,0.55
206322,English,0.5
206324,English,0.6
206327,English,0.4
206329,Spanish,0.35
206333,Spanish,0.65
206334,Spanish,0.45
206339,Spanish,0.75
206342,Spanish,1
206344,Spanish,0.45
206348,Spanish,0.8
206350,Spanish,0.8
206357,Spanish,0.65
206364,English,0.6
206371,Spanish,0.8
206374,English,0.55
206378,Spanish,0.55
206382,Bulgarian,0.65
20639,Spanish,0.7
206390,Spanish,0.35
206397,English,1
206408,Spanish,0.7
206414,Spanish,0.6
20642,English,0.75
206427,Spanish,0.35
206429,Spanish,0.7
20643,English,1
206434,English,0.9
206435,English,0.9
206438,Spanish,0.85
206445,Spanish,0.5
206446,Spanish,0.55
206447,Spanish,0.55
206453,English,0.85
206455,Spanish,0.6
206456,Spanish,0.65
206457,Spanish,0.8
206459,Spanish,0.55
206464,Spanish,0.85
206473,Spanish,0.55
206479,Spanish,0.35
20648,English,0.3
206480,Spanish,0.85
206482,Spanish,0.8
206483,Spanish,0.55
206489,English,0.5
206491,Portuguese,0.55
206494,Spanish,1
206501,Spanish,0.55
206504,Spanish,0.35
206505,Spanish,0.5
206511,Spanish,0.6
206513,English,0.5
206517,Spanish,0.75
206521,Spanish,0.7
206522,English,0.45
206525,Italian,0.5
206526,Spanish,0.55
206531,Spanish,0.8
206534,English,0.95
206535,Spanish,0.65
206541,Slovak,0.65
206547,French,0.45
206555,Spanish,0.5
206560,Spanish,0.7
206561,Spanish,0.55
206562,Spanish,0.55
206567,French,0.7
206568,Spanish,1
206570,Spanish,0.65
206573,Spanish,0.6
206576,Spanish,0.45
20658,English,0.45
206582,Italian,0.55
206583,Spanish,0.55
206589,Spanish,0.5
206590,Spanish,0.45
206591,Spanish,0.85
206593,Danish,0.85
206596,Spanish,0.55
206598,Spanish,1
206599,English,0.75
20660,English,0.55
206603,English,0.75
206605,Spanish,0.55
206606,Spanish,1
206608,Spanish,0.65
20661,English,0.9
206614,Spanish,1
206616,Spanish,0.35
206622,Spanish,0.55
206624,Spanish,0.8
206628,Swedish,0.7
20663,English,0.8
206631,Latvian,0.45
206632,Spanish,0.85
206636,Spanish,0.6
206637,Spanish,0.85
206639,Spanish,0.65
206641,Spanish,0.6
206642,Spanish,1
206645,Spanish,0.55
206648,Spanish,0.55
206657,Spanish,0.8
206661,English,0.8
206663,English,0.6
206665,Spanish,0.6
20667,English,0.4
20668,English,0.4
206680,Russian,0.6
206684,Spanish,0.55
206686,Hungarian,0.95
206688,Spanish,0.5
206689,Creole,0.75
206690,Spanish,0.4
206694,Spanish,1
206695,Spanish,0.4
206702,Spanish,0.85
206703,Spanish,0.7
206704,English,0.8
206705,Spanish,0.55
206706,Spanish,0.6
206708,English,0.65
206709,English,0.55
206712,English,0.65
206714,Esperanto,0.55
206715,Galician,0.45
206717,English,0.7
206718,English,0.6
206719,Spanish,0.55
206723,Italian,0.4
206727,Slovak,0.7
206728,Spanish,0.55
20673,English,0.35
206730,Other,0.5
206733,Spanish,0.95
206736,Spanish,0.55
206738,Slovak,0.85
206740,Swedish,0.95
206743,Spanish,0.45
206745,Spanish,0.8
206757,Spanish,0.8
206758,Spanish,0.7
206759,Spanish,0.5
20676,English,0.5
206760,Spanish,0.7
206761,Spanish,0.45
206763,Spanish,0.5
206764,Spanish,0.45
206766,Spanish,0.5
20677,English,0.5
206770,Spanish,0.5
206771,Spanish,0.6
206776,Galician,0.5
206778,Spanish,0.7
206779,Swedish,0.65
206781,Spanish,1
206782,Spanish,1
206788,English,0.85
206795,Spanish,0.45
206796,Spanish,0.35
206797,Spanish,0.45
20680,English,0.55
206800,English,0.85
206803,English,0.75
206804,Spanish,0.95
206809,English,0.85
206810,Spanish,0.7
206811,Spanish,0.6
206813,German,0.6
206815,German,0.65
206817,Spanish,0.85
206819,English,0.55
206823,Spanish,0.45
206826,Spanish,0.35
206827,Spanish,0.85
206839,Spanish,0.75
206840,English,0.95
206842,Spanish,0.5
206846,Spanish,0.6
206847,Spanish,0.45
206848,Spanish,0.5
20685,English,0.95
206853,Thai,0.4
206856,English,0.65
20686,Norwegian,0.8
206860,Spanish,0.85
206872,Spanish,0.3
206879,Spanish,0.6
206880,Spanish,0.45
206881,Spanish,0.7
206882,English,0.9
206883,Spanish,0.55
206891,Spanish,0.65
206892,English,0.65
20690,Chinese/Cantonese/Yue,1
206901,English,0.55
206902,Slovak,0.55
206907,Spanish,0.4
206914,Spanish,1
206915,Spanish,0.5
206916,Spanish,0.95
206919,Spanish,0.65
20692,English,0.6
206923,Lithuanian,0.85
206925,Indonesian,0.55
206942,Spanish,0.95
206947,Spanish,0.55
206951,Spanish,0.55
206952,Spanish,0.85
206953,Spanish,0.9
206955,Spanish,0.4
206956,Spanish,0.35
206958,Italian,0.3
206960,Spanish,1
206964,Italian,0.6
206965,Catalan,0.8
206966,Spanish,0.55
20697,English,0.8
206970,Spanish,0.65
206974,Spanish,0.95
206975,Spanish,0.6
206980,Spanish,0.5
206983,German,0.45
207003,Farsi,0.5
207004,Farsi,0.3
207007,Polish,0.5
207009,Catalan,1
207014,Spanish,1
20702,English,1
207024,Spanish,0.4
207028,Spanish,0.75
207029,Spanish,0.75
20703,English,0.7
207031,Spanish,0.7
207032,Galician,0.7
207033,English,0.85
20704,English,0.45
207048,Spanish,0.7
207055,Spanish,0.6
207057,Spanish,0.7
207074,Spanish,0.55
207075,Spanish,0.6
207079,Spanish,0.45
207080,Spanish,0.45
207081,Spanish,0.6
207088,Spanish,0.5
207089,Spanish,0.5
20709,English,0.6
207095,Spanish,0.6
2071,English,0.45
207101,Spanish,0.8
207107,French,0.95
207108,Spanish,1
207111,German,0.95
207113,Spanish,0.75
207117,Spanish,0.9
207118,Spanish,0.8
20713,English,0.7
207133,Spanish,1
207135,Spanish,0.5
20714,Dutch,0.55
207143,Spanish,0.8
207145,Italian,0.55
207147,Catalan,0.5
207150,Spanish,0.7
207151,Russian,0.55
207152,Russian,0.65
207155,Spanish,0.65
207156,Spanish,0.55
207157,Spanish,0.45
207159,Spanish,0.55
20716,English,0.75
207165,Spanish,0.4
207167,Spanish,0.85
207168,Polish,0.65
20717,English,0.7
207170,Spanish,0.7
207174,Spanish,1
207179,Spanish,0.75
207180,Spanish,0.65
207182,Spanish,0.4
207185,Russian,0.85
207187,Other,0.7
207188,Spanish,0.7
20719,English,0.9
207191,Spanish,0.5
207193,Spanish,0.3
207194,English,1
207195,Spanish,0.5
207200,English,0.5
207203,Finnish,0.7
207210,Russian,0.6
207212,English,0.5
207217,English,0.55
207219,Finnish,0.95
207221,Spanish,0.85
207222,Spanish,0.95
207228,Serbian,0.65
207229,Spanish,0.35
207235,Spanish,0.55
207236,Spanish,0.75
207237,Portuguese,0.7
207241,Spanish,0.45
207246,Spanish,0.45
207247,English,0.85
207251,Spanish,0.7
207254,Spanish,0.4
207255,English,0.35
207256,Spanish,0.4
207260,Other,0.7
207262,English,0.6
207263,Spanish,0.65
207267,Spanish,0.6
207268,English,0.55
207272,English,1
207274,Spanish,0.95
207275,Spanish,0.6
207276,English,0.95
207277,Spanish,0.7
207278,Korean,0.7
207280,Spanish,0.5
207282,Spanish,0.6
207289,Spanish,1
207295,Spanish,0.45
207297,Spanish,0.25
207300,Spanish,0.7
207304,Spanish,1
207306,Spanish,0.4
207309,Chinese/Mandarin,0.6
207310,Spanish,0.85
207312,Spanish,1
207315,Spanish,0.45
207316,Chinese/Cantonese/Yue,1
207317,Chinese/Cantonese/Yue,0.75
207329,English,0.7
20733,English,0.7
207331,Spanish,0.65
207347,English,0.65
207349,English,0.6
207351,Swedish,0.95
207352,Spanish,0.75
207356,English,0.5
207357,Farsi,0.95
20736,English,0.9
207369,English,0.75
207375,Spanish,1
207377,Spanish,0.5
207380,Spanish,0.6
207385,Spanish,0.65
207386,Danish,0.25
207392,English,1
207393,Spanish,0.95
2074,Malayalam,0.5
207400,Chinese/Gan,0.5
207404,Spanish,0.95
207410,Spanish,0.85
207424,Chinese/Taiwanese/Min Nan/Hokkien,0.4
207432,English,0.4
207437,Spanish,0.5
20744,English,0.55
207440,Spanish,0.5
207441,English,0.7
207442,Spanish,0.9
207444,Spanish,0.65
207448,English,0.5
207450,Hindi,0.55
207453,Chinese/Cantonese/Yue,0.35
207457,Spanish,0.95
207461,Spanish,0.55
207463,Spanish,0.6
207465,English,0.6
207467,Spanish,0.8
207469,Serbian,0.4
207474,Spanish,0.9
207480,Russian,0.8
207482,Spanish,1
207483,English,0.7
207485,Catalan,0.8
207486,Spanish,0.5
207488,Spanish,0.45
207494,Spanish,0.5
207498,English,0.5
207499,Spanish,0.95
20750,Spanish,0.45
207503,English,0.5
207506,English,0.7
207509,English,0.9
207512,Spanish,0.85
207514,Spanish,0.95
207526,Spanish,0.55
207533,Spanish,0.9
207535,Spanish,0.55
20754,English,0.45
207542,Spanish,0.6
207544,Spanish,0.75
207545,Spanish,0.9
207546,Spanish,0.8
20755,English,0.65
207550,Spanish,1
207552,English,0.65
207553,Spanish,0.5
207555,American Sign Language,0.5
207556,English,0.2
207558,Norwegian,0.4
207561,Spanish,0.4
207562,Spanish,0.6
20757,English,0.65
207572,Spanish,0.75
207576,Galician,0.6
207578,Spanish,0.9
207582,Spanish,0.4
207585,Spanish,0.6
207586,Spanish,0.85
207591,German,1
207592,Spanish,0.7
207599,English,0.65
207600,Spanish,0.45
207602,Spanish,0.8
207603,English,0.6
207604,Spanish,0.95
20761,Spanish,0.8
207610,Spanish,0.75
207620,Spanish,0.55
207621,English,0.55
207625,Spanish,0.85
207627,Spanish,0.55
207631,Spanish,0.6
207635,Spanish,0.45
207636,Spanish,0.6
207641,Spanish,0.5
207643,Spanish,0.8
207651,English,0.65
207652,Portuguese,0.9
207659,Spanish,0.85
207662,English,0.6
207665,Spanish,0.9
207669,English,0.85
207671,Spanish,0.65
20768,English,0.85
207680,Chinese/Cantonese/Yue,0.95
207684,Spanish,0.5
207695,Spanish,0.5
207700,English,0.85
207701,Spanish,0.6
207704,Spanish,0.7
207705,Spanish,0.65
207707,Spanish,0.65
207708,English,0.9
207710,Hebrew,0.85
207712,English,0.95
207714,English,0.7
207719,Spanish,0.45
207721,Finnish,0.6
207722,English,0.5
207724,Spanish,0.6
207728,Spanish,0.45
207729,Spanish,0.75
207731,Spanish,0.75
207736,Spanish,0.85
207737,English,0.65
207741,Abenaki,0.9
207744,Spanish,0.45
207748,Armenian,1
207749,Spanish,0.35
20776,English,0.6
207768,Swedish,0.8
207770,Swedish,0.95
207773,Swedish,0.45
207774,Other,0.6
207778,Spanish,0.4
20778,English,0.5
207780,Spanish,0.6
207782,Russian,0.5
207786,Chinese/Wu/Shanghainese,0.8
207788,Spanish,0.75
207794,Chinese/Cantonese/Yue,0.65
207795,Spanish,0.6
207796,Russian,1
207799,German,0.5
20780,English,0.45
207801,Indonesian,0.6
207803,Spanish,0.7
207808,Chinese/Xianghua,0.65
207818,Spanish,0.3
207828,French,0.7
207835,Turkish,0.45
207839,Spanish,0.9
207844,Spanish,0.9
207846,Spanish,0.6
207848,English,1
207854,Spanish,0.9
207861,Spanish,0.7
207864,English,0.3
207870,Spanish,0.35
207871,Spanish,0.55
207872,Spanish,0.6
207873,Russian,1
207877,English,1
20788,English,0.4
207880,Latin,0.65
207887,English,0.5
207894,Spanish,0.35
207896,English,1
207898,Spanish,0.4
2079,English,0.6
207904,Spanish,0.45
207905,Other,0.8
207907,Spanish,0.95
207909,Spanish,0.35
207912,Spanish,0.55
207914,Spanish,0.55
207917,English,0.9
207926,Spanish,0.5
207929,Albanian,0.7
207934,Spanish,0.65
207935,English,0.65
207943,Spanish,1
207946,English,0.95
207947,English,0.6
207949,Spanish,0.45
20795,English,0.35
207950,Spanish,0.5
207954,English,0.6
207956,Spanish,0.5
207964,Russian,0.65
207967,Italian,1
207978,Spanish,0.25
207979,German,0.65
20798,English,0.5
207980,Spanish,0.4
207988,Spanish,1
207991,Portuguese,0.5
207992,Spanish,1
207996,Spanish,0.6
207997,English,1
207998,Spanish,0.6
208000,German,1
208007,Spanish,0.8
20801,English,0.35
208011,Spanish,0.75
208016,Spanish,0.6
208017,Spanish,0.45
20802,English,0.75
208021,Polish,0.7
208025,Spanish,0.45
208029,Spanish,0.45
20803,English,0.8
208032,Spanish,0.8
208033,Spanish,0.7
208037,English,0.7
208042,Spanish,1
208049,English,0.6
20805,English,0.35
208058,English,1
20806,English,0.5
208061,Spanish,0.45
208063,Spanish,0.4
208066,English,0.9
208067,Spanish,1
208069,Spanish,0.5
208074,Spanish,1
208075,Apache,1
208079,English,1
208086,Spanish,0.8
208089,Spanish,0.8
208093,Spanish,0.75
208094,English,1
208095,English,0.85
208105,English,0.95
20811,English,0.8
208110,Spanish,0.4
20812,English,0.65
208122,Spanish,0.7
208131,English,0.55
208133,Spanish,0.4
208135,Spanish,0.4
208139,English,0.5
208144,English,1
20815,English,0.35
208150,Spanish,0.5
208153,Spanish,0.6
208160,Chinese/Cantonese/Yue,0.6
208161,English,0.75
208185,Swedish,0.55
208186,Chinese/Mandarin,0.95
208189,Spanish,1
208192,English,0.55
2082,English,0.7
208200,Turkish,0.65
208201,Korean,1
208206,Chinese/Cantonese/Yue,0.45
208207,Spanish,0.55
208211,Spanish,0.8
208213,English,0.4
208214,Russian,0.75
208215,Spanish,0.65
208217,English,0.45
208219,Czech,0.6
20822,English,1
208225,Spanish,0.8
208226,Spanish,0.9
208229,Spanish,0.6
20823,English,1
208231,Chinese/Cantonese/Yue,0.85
208232,Catalan,0.9
208237,Chinese/Cantonese/Yue,0.95
20824,English,0.5
208241,Spanish,0.5
208248,English,0.95
20825,Swedish,0.6
208250,Spanish,1
208251,German,0.55
208253,Spanish,0.65
208261,Spanish,0.65
208265,Spanish,0.9
208272,Spanish,0.6
208273,Spanish,0.5
208274,Spanish,0.55
208279,English,0.55
208280,English,0.75
208282,English,0.3
208284,English,0.5
208285,English,0.55
208286,English,0.7
20829,English,0.7
208290,English,0.4
208294,English,0.65
208297,Spanish,0.5
20830,English,0.95
208300,Spanish,0.6
208302,Turkish,0.45
208305,Portuguese,0.6
208306,Spanish,0.95
208307,Spanish,0.65
208308,Spanish,0.7
20831,English,0.3
208312,Spanish,0.75
208313,Spanish,0.65
208314,Spanish,0.5
20832,English,0.8
208327,Spanish,0.4
208328,German,0.75
208334,English,0.4
208336,English,0.9
208342,Catalan,0.55
208346,English,0.95
20835,English,0.6
208350,Spanish,0.7
208357,Serbian,0.75
208358,English,0.45
208360,English,1
208366,Spanish,0.45
208368,Spanish,0.95
208369,English,1
208370,Spanish,0.55
208371,Turkish,0.4
208377,Turkish,0.65
208379,Spanish,0.35
20838,English,0.65
208380,Spanish,0.55
208385,English,0.55
208387,Korean,1
208390,English,0.85
208393,Spanish,0.65
208411,English,1
208412,Spanish,0.4
208420,English,0.4
208423,Spanish,0.35
208424,Spanish,0.75
208425,Spanish,0.9
208430,English,0.9
208432,Portuguese,0.5
208442,Spanish,0.5
208443,Spanish,1
208444,Portuguese,0.7
208445,Portuguese,0.55
208447,English,0.55
20845,English,0.45
208450,Spanish,0.85
208453,Spanish,0.5
208454,Spanish,0.55
208455,Portuguese,0.35
208462,Russian,0.5
208465,Spanish,1
208467,Spanish,0.5
208470,Spanish,0.55
208471,Spanish,0.55
208472,Spanish,1
208473,Spanish,0.5
208474,English,0.55
208475,English,0.95
208481,Russian,0.65
208484,Spanish,0.35
20849,English,0.4
208490,Spanish,0.35
208492,Spanish,0.85
208499,Spanish,0.8
20850,Spanish,0.5
208500,Spanish,1
208501,English,0.6
208507,Abenaki,0.7
208511,English,0.5
208512,English,1
208513,English,0.5
208514,Chinese/Mandarin,0.6
208518,Spanish,0.65
208523,Spanish,0.35
208524,Other,0.45
208527,Other,0.55
208529,English,1
208533,Other,0.5
208539,Spanish,0.8
208541,English,1
208542,Chinese/Mandarin,0.5
208550,English,1
208553,English,0.55
208555,Turkish,0.55
20856,English,1
208565,English,1
208569,Spanish,0.8
208572,English,0.5
208575,Spanish,0.55
208578,Hindi,0.55
208579,English,0.2
208585,Spanish,0.55
208591,Finnish,1
208594,Spanish,0.6
208600,French,0.75
208602,English,1
208604,Spanish,0.6
208605,Spanish,0.6
208606,Spanish,0.7
208619,Spanish,1
208625,English,0.95
20863,Spanish,0.95
208646,French,0.3
208647,English,0.6
208654,Czech,0.55
208655,Russian,0.3
208659,Czech,0.5
208670,Danish,0.7
208671,German,0.85
208675,German,0.2
208683,English,0.55
208687,Catalan,0.9
208691,Spanish,0.4
208698,English,0.55
208699,English,0.55
20870,English,0.5
208702,Finnish,0.85
208705,Spanish,1
208710,Spanish,0.6
20872,English,0.7
208724,Spanish,0.55
208733,English,0.5
208736,English,0.55
20874,English,0.7
208744,Spanish,0.6
208747,Spanish,0.75
208748,Spanish,0.75
208750,Other,0.65
208761,German,0.5
208762,Russian,0.4
208764,English,0.75
208765,English,0.95
208766,Spanish,0.5
208769,Spanish,1
208774,Spanish,0.55
208775,Spanish,0.9
208776,English,0.55
208779,Danish,0.55
208780,Italian,0.5
208783,Spanish,0.6
208784,Spanish,0.65
208785,Chinese/Mandarin,0.4
208788,Spanish,0.4
208789,Spanish,0.85
208790,Spanish,0.5
208795,English,1
208800,Spanish,0.9
208804,English,0.95
208805,English,0.8
208806,Spanish,0.2
208807,Spanish,0.6
208809,English,0.35
208812,Spanish,0.8
208818,Spanish,0.9
208820,Abkhaz,1
208823,Spanish,0.65
208825,English,0.75
208826,English,0.7
208832,English,0.45
208836,Spanish,0.75
208837,English,0.55
20884,English,1
208844,English,0.8
208845,Hindi,0.5
208846,Spanish,1
208847,English,1
208850,Russian,0.55
208853,Spanish,0.6
208856,English,0.9
208858,English,0.5
